4 670 660 4
7 669 659 4
19 1590 1580 4
21 1583 1573 4
27 3057 3047 4
30 3057 3047 4
36 3045 3035 4
40 3038 3028 4
43 3032 3022 4
45 3026 3016 4
51 3010 3000 4
53 3005 2995 4
55 4463 4453 4
62 4455 4445 4
68 4437 4427 4
78 4427 4417 4
80 4425 4415 4
82 4422 4412 4
94 4405 4395 4
99 4393 4383 4
101 4386 4376 4
104 4381 4371 4
111 4359 4349 4
123 4338 4328 4
131 4316 4306 4
134 4308 4298 4
147 5689 5679 4
149 5688 5678 4
151 5685 5675 4
158 5678 5668 4
159 5676 5666 4
164 5669 5659 4
166 5665 5655 4
173 5652 5642 4
177 5644 5634 4
187 5621 5611 4
196 5600 5590 4
197 5595 5585 4
205 5572 5562 4
209 5564 5554 4
212 5556 5546 4
213 5549 5539 4
216 5539 5529 4
217 5539 5529 4
220 5530 5520 4
229 5505 5495 4
240 5481 5471 4
245 5477 5467 4
249 5464 5454 4
260 5435 5425 4
266 5423 5413 4
270 5405 5395 4
272 5405 5395 4
273 5403 5393 4
281 5395 5385 4
288 5374 5364 4
293 5363 5353 4
294 5360 5350 4
295 5357 5347 4
296 5354 5344 4
301 5343 5333 4
307 5335 5325 4
5 7481 7461 9
321 6613 6603 4
324 6609 6599 4
326 6608 6598 4
333 6599 6589 4
342 6580 6570 4
348 6568 6558 4
351 6563 6553 4
356 6551 6541 4
358 6543 6533 4
366 6538 6528 4
371 6524 6514 4
375 6514 6504 4
382 6500 6490 4
384 6496 6486 4
385 6491 6481 4
388 6483 6473 4
394 6473 6463 4
395 6474 6464 4
396 6473 6463 4
397 6471 6461 4
399 6461 6451 4
403 6461 6451 4
410 6464 6454 4
426 6429 6419 4
437 6413 6403 4
440 6410 6400 4
445 6394 6384 4
452 6372 6362 4
455 6358 6348 4
461 6354 6344 4
462 6346 6336 4
463 6343 6333 4
464 6337 6327 4
465 6334 6324 4
468 6328 6318 4
473 6317 6307 4
474 6313 6303 4
476 6309 6299 4
480 6300 6290 4
481 6297 6287 4
482 6298 6288 4
491 6281 6271 4
494 6279 6269 4
496 6281 6271 4
498 6281 6271 4
9 8778 8758 9
12 8776 8756 9
13 8777 8757 9
14 8773 8753 9
22 8751 8731 9
26 9904 9884 9
28 9901 9881 9
31 9898 9878 9
35 9890 9870 9
37 9881 9861 9
38 9878 9858 9
42 9869 9849 9
47 9848 9828 9
52 9832 9812 9
57 10944 10924 9
60 10946 10926 9
61 10943 10923 9
65 10932 10912 9
69 10920 10900 9
70 10921 10901 9
74 10916 10896 9
75 10915 10895 9
76 10914 10894 9
83 10896 10876 9
89 10882 10862 9
90 10883 10863 9
92 10879 10859 9
93 10880 10860 9
100 10857 10837 9
103 10847 10827 9
106 10837 10817 9
113 10814 10794 9
116 10810 10790 9
118 10810 10790 9
125 10791 10771 9
126 10786 10766 9
128 10781 10761 9
129 10779 10759 9
135 10757 10737 9
136 10752 10732 9
137 11804 11784 9
140 11799 11779 9
143 11791 11771 9
144 11781 11761 9
152 11759 11739 9
153 11757 11737 9
154 11754 11734 9
161 11743 11723 9
162 11742 11722 9
163 11741 11721 9
170 11722 11702 9
171 11720 11700 9
174 11709 11689 9
180 11693 11673 9
181 11692 11672 9
184 11680 11660 9
186 11678 11658 9
191 11664 11644 9
194 11656 11636 9
199 11635 11615 9
200 11637 11617 9
203 11627 11607 9
204 11623 11603 9
207 11613 11593 9
208 11610 11590 9
215 11581 11561 9
218 11566 11546 9
222 11546 11526 9
223 11549 11529 9
225 11543 11523 9
226 11544 11524 9
228 11535 11515 9
231 11524 11504 9
234 11513 11493 9
239 11503 11483 9
241 11501 11481 9
243 11503 11483 9
250 11474 11454 9
251 11473 11453 9
252 11470 11450 9
254 11460 11440 9
255 11458 11438 9
256 11455 11435 9
258 11451 11431 9
259 11451 11431 9
261 11448 11428 9
262 11447 11427 9
265 11439 11419 9
267 11429 11409 9
268 11425 11405 9
274 11399 11379 9
276 11395 11375 9
277 11392 11372 9
278 11390 11370 9
284 11380 11360 9
289 11364 11344 9
297 11334 11314 9
300 11328 11308 9
303 11316 11296 9
304 11315 11295 9
309 11305 11285 9
310 11303 11283 9
313 11297 11277 9
315 11294 11274 9
6 13317 13287 14
318 12145 12125 9
325 12128 12108 9
332 12116 12096 9
337 12097 12077 9
343 12088 12068 9
347 12079 12059 9
352 12063 12043 9
355 12059 12039 9
357 12049 12029 9
359 12041 12021 9
365 12038 12018 9
368 12024 12004 9
376 12000 11980 9
378 11992 11972 9
379 11991 11971 9
380 11992 11972 9
381 11993 11973 9
383 11983 11963 9
386 11970 11950 9
387 11966 11946 9
389 11960 11940 9
393 11951 11931 9
405 11922 11902 9
408 11924 11904 9
413 11907 11887 9
414 11905 11885 9
416 11900 11880 9
419 11890 11870 9
421 11885 11865 9
422 11884 11864 9
423 11885 11865 9
430 11877 11857 9
431 11871 11851 9
433 11871 11851 9
435 11870 11850 9
436 11869 11849 9
438 11864 11844 9
439 11864 11844 9
444 11847 11827 9
448 11830 11810 9
453 11809 11789 9
454 11809 11789 9
459 11795 11775 9
466 11758 11738 9
467 11754 11734 9
472 11738 11718 9
486 11694 11674 9
487 11687 11667 9
489 11688 11668 9
493 11679 11659 9
495 11678 11658 9
15 14148 14118 14
16 14149 14119 14
23 14823 14793 14
24 14821 14791 14
29 14811 14781 14
32 14803 14773 14
34 14798 14768 14
41 14769 14739 14
44 14751 14721 14
48 14735 14705 14
50 14728 14698 14
54 14711 14681 14
58 15365 15335 14
63 15352 15322 14
64 15349 15319 14
71 15325 15295 14
72 15327 15297 14
77 15309 15279 14
84 15289 15259 14
87 15280 15250 14
91 15270 15240 14
95 15254 15224 14
102 15229 15199 14
108 15204 15174 14
112 15191 15161 14
122 15162 15132 14
124 15157 15127 14
132 15121 15091 14
141 15707 15677 14
146 15679 15649 14
148 15673 15643 14
155 15651 15621 14
156 15648 15618 14
157 15648 15618 14
160 15637 15607 14
168 15611 15581 14
176 15580 15550 14
178 15574 15544 14
179 15572 15542 14
182 15562 15532 14
183 15559 15529 14
185 15546 15516 14
188 15537 15507 14
190 15531 15501 14
195 15512 15482 14
198 15498 15468 14
202 15483 15453 14
206 15460 15430 14
214 15421 15391 14
219 15397 15367 14
221 15385 15355 14
224 15374 15344 14
227 15361 15331 14
230 15345 15315 14
236 15322 15292 14
237 15319 15289 14
242 15309 15279 14
269 15187 15157 14
271 15176 15146 14
280 15145 15115 14
285 15127 15097 14
286 15127 15097 14
291 15105 15075 14
302 15059 15029 14
306 15047 15017 14
312 15029 14999 14
316 15518 15488 14
317 15517 15487 14
320 15506 15476 14
328 15484 15454 14
330 15480 15450 14
334 15471 15441 14
336 15462 15432 14
340 15455 15425 14
344 15435 15405 14
345 15433 15403 14
346 15433 15403 14
354 15405 15375 14
360 15377 15347 14
361 15376 15346 14
364 15375 15345 14
369 15356 15326 14
370 15357 15327 14
390 15263 15233 14
398 15235 15205 14
400 15226 15196 14
402 15228 15198 14
404 15226 15196 14
407 15221 15191 14
412 15210 15180 14
417 15182 15152 14
420 15174 15144 14
429 15152 15122 14
432 15140 15110 14
434 15138 15108 14
443 15103 15073 14
447 15083 15053 14
449 15075 15045 14
457 15038 15008 14
469 14979 14949 14
475 14957 14927 14
477 14946 14916 14
483 14931 14901 14
485 14923 14893 14
497 14892 14862 14
499 14888 14858 14
25 17714 17674 19
33 17686 17646 19
39 17655 17615 19
46 17620 17580 19
66 17909 17869 19
73 17884 17844 19
79 17860 17820 19
88 17829 17789 19
98 17796 17756 19
115 17717 17677 19
117 17713 17673 19
121 17700 17660 19
