2 11 1 0
1 31 11 1
6 11 1 0
7 11 1 0
4 52 32 1
14 21 1 0
18 30 10 0
21 37 17 0
23 48 28 0
32 13 3 0
35 11 1 0
38 11 1 0
25 88 68 2
43 17 7 0
47 12 2 0
48 14 4 0
51 10 0 0
26 145 125 0
56 11 1 0
30 159 139 1
33 160 140 0
62 17 7 0
66 11 1 0
67 18 8 0
70 16 6 0
71 17 7 0
74 10 0 0
39 218 198 1
52 175 155 0
84 11 1 0
54 196 176 1
89 16 6 0
92 11 1 0
96 11 1 0
57 223 203 1
100 17 7 0
58 249 229 0
59 263 243 0
116 11 1 0
61 278 258 1
72 243 223 0
124 13 3 0
73 265 245 0
78 258 238 0
134 17 7 0
139 11 1 0
80 294 274 1
81 309 289 0
151 11 1 0
85 319 299 1
157 10 0 0
158 14 4 0
86 352 332 0
165 18 8 0
167 18 8 0
169 22 12 0
170 26 16 0
174 22 12 0
93 392 372 0
94 406 386 0
187 16 6 0
98 419 399 0
193 19 9 0
101 435 415 0
202 11 1 0
104 452 432 1
105 470 450 0
207 19 9 0
209 19 9 0
212 15 5 0
106 516 496 0
220 11 1 0
110 530 510 1
226 11 1 0
111 557 537 1
233 11 1 0
119 553 533 0
239 14 4 0
243 11 1 0
245 13 3 0
248 10 0 0
120 608 588 1
253 12 2 0
257 11 1 0
123 637 617 1
126 645 625 0
128 656 636 0
267 20 10 0
272 11 1 0
274 11 1 0
277 15 5 0
282 11 1 0
283 15 5 0
129 731 711 2
288 18 8 0
291 20 10 0
130 768 748 0
300 11 1 0
302 11 1 0
304 11 1 0
305 12 2 0
137 794 774 3
310 11 1 0
138 821 801 1
142 829 809 0
321 11 1 0
145 843 823 1
326 10 0 0
327 17 7 0
329 22 12 0
330 28 18 0
332 29 19 0
339 11 1 0
152 894 874 1
153 908 888 0
154 923 903 0
350 11 1 0
351 16 6 0
155 958 938 0
359 11 1 0
160 970 950 1
362 13 3 0
161 999 979 0
163 1011 991 0
371 10 0 0
164 1034 1014 0
375 20 10 0
171 1038 1018 0
173 1051 1031 0
177 1056 1036 0
182 1050 1030 0
186 1058 1038 0
194 1037 1017 0
401 14 4 0
402 17 7 0
403 22 12 0
407 13 3 0
196 1092 1072 0
415 11 1 0
417 15 5 0
419 13 3 0
199 1126 1106 1
426 11 1 0
200 1149 1129 1
430 10 0 0
201 1175 1155 0
206 1159 1139 0
440 11 1 0
441 19 9 0
445 10 0 0
447 11 1 0
208 1210 1190 2
213 1207 1187 0
454 11 1 0
218 1211 1191 0
459 14 4 0
219 1236 1216 0
222 1240 1220 0
469 18 8 0
473 11 1 0
224 1278 1258 1
225 1291 1271 0
227 1303 1283 0
485 11 1 0
228 1328 1308 1
231 1337 1317 0
497 11 1 0
235 1347 1327 1
500 20 10 0
236 1371 1351 0
237 1387 1367 0
510 18 8 0
512 19 9 0
517 11 1 0
241 1425 1405 1
242 1442 1422 0
524 19 9 0
526 22 12 0
529 10 0 0
531 19 9 0
533 24 14 0
534 27 17 0
247 1502 1482 0
254 1486 1466 0
544 12 2 0
546 11 1 0
548 11 1 0
549 16 6 0
552 10 0 0
554 12 2 0
555 18 8 0
255 1571 1551 1
256 1585 1565 0
564 11 1 0
567 11 1 0
568 16 6 0
569 17 7 0
573 10 0 0
577 11 1 0
259 1653 1633 3
261 1666 1646 0
587 11 1 0
590 11 1 0
593 11 1 0
263 1703 1683 2
596 18 8 0
597 19 9 0
270 1712 1692 0
604 17 7 0
606 17 7 0
609 11 1 0
278 1733 1713 0
617 11 1 0
279 1761 1741 1
620 15 5 0
623 11 1 0
625 11 1 0
281 1800 1780 1
286 1797 1777 0
636 11 1 0
638 11 1 0
289 1830 1810 2
290 1849 1829 0
644 15 5 0
647 11 1 0
649 12 2 0
650 19 9 0
652 16 6 0
293 1906 1886 1
656 20 10 0
294 1935 1915 0
665 11 1 0
668 11 1 0
297 1960 1940 1
